WATER_BODY,PSN,STN_DATE,YEAR,SEASON,PARAMETER_CLASS,CODE,ABBREV,FULL_NAME,VALUE_REPORTED,UNITS_REPORTED,VALUE_MG_L,FLAG,DETECTION,DEPTH_FROM,DEPTH_TO,LATITUDE_DD,LONGITUDE_DD
LAKE HURON,13,2007-07-31 01:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.004700,MG P/L,0.0047,,0.00050000,15.00,.00,43.75333,-82.56778
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003900,MG P/L,0.0039,,0.00050000,1.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00050000,7.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.007800,MG P/L,0.0078,,0.00050000,8.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004400,MG P/L,0.0044,,0.00050000,10.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00050000,1.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00050000,7.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,8.00,.00,43.75556,-82.56694
LAKE HURON,13,2007-10-02 01:13:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002400,MG P/L,0.0024,,0.00050000,10.00,.00,43.75556,-82.56694
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,1.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002300,MG P/L,0.0023,,0.00050000,8.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003400,MG P/L,0.0034,,0.00050000,25.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003200,MG P/L,0.0032,,0.00050000,71.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003100,MG P/L,0.0031,,0.00050000,100.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003100,MG P/L,0.0031,,0.00050000,156.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00050000,164.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,1.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,8.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,25.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,71.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,100.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,156.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-08-08 03:47:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,164.00,.00,44.72333,-81.82111
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00050000,1.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00050000,27.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,31.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003200,MG P/L,0.0032,,0.00050000,36.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,100.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00050000,150.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.076000,MG P/L,0.076,,0.00050000,158.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,1.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,27.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,31.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,36.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,100.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,150.00,.00,44.72639,-81.82194
LAKE HURON,138,2007-10-10 00:14:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.009100,MG P/L,0.0091,,0.00050000,158.00,.00,44.72639,-81.82194
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,4.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00050000,21.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00050000,55.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00050000,93.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00050000,101.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,1.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,4.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,21.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,55.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,93.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-08-02 06:22:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,101.00,.00,45.40778,-82.35917
LAKE HURON,139,2007-10-04 05:46:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001400,MG P/L,0.0014,,0.00050000,1.00,.00,45.40750,-82.35972
LAKE HURON,139,2007-10-04 05:46:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,,0.00050000,1.00,.00,45.40750,-82.35972
LAKE HURON,14,2007-10-02 02:58:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00050000,1.00,.00,43.94139,-82.66694
LAKE HURON,14,2007-10-02 02:58:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,1.00,.00,43.94139,-82.66694
LAKE HURON,14,2007-10-02 02:58:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,1.00,.00,43.94139,-82.66694
LAKE HURON,14,2007-10-02 02:58:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,1.00,.00,43.94139,-82.66694
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002300,MG P/L,0.0023,,0.00050000,1.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,1.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002400,MG P/L,0.0024,,0.00050000,8.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003200,MG P/L,0.0032,,0.00050000,18.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003400,MG P/L,0.0034,,0.00050000,44.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003600,MG P/L,0.0036,,0.00050000,52.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,1.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000800,MG P/L,0.0008,,0.00050000,1.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,8.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,18.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,44.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-08-07 18:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,52.00,.00,44.74056,-81.50528
LAKE HURON,140,2007-10-09 17:28:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002200,MG P/L,0.0022,,0.00050000,1.00,.00,44.74111,-81.50417
LAKE HURON,140,2007-10-09 17:28:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,1.00,.00,44.74111,-81.50417
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001600,MG P/L,0.0016,,0.00050000,1.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,5.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,14.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002200,MG P/L,0.0022,,0.00050000,23.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002200,MG P/L,0.0022,,0.00050000,52.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000700,MG P/L,0.0007,,0.00050000,1.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,5.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,14.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,23.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-08-02 03:37:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00050000,52.00,.00,45.50028,-82.12056
LAKE HURON,141,2007-10-04 11:56:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,1.00,.00,45.50056,-82.12167
LAKE HURON,141,2007-10-04 11:56:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000800,MG P/L,0.0008,,0.00050000,1.00,.00,45.50056,-82.12167
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00050000,1.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,1.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,5.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,13.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002300,MG P/L,0.0023,,0.00050000,1.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00050000,1.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00050000,5.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-07-31 06:57:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,13.00,.00,44.10000,-82.86611
LAKE HURON,17,2007-10-02 11:36:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002400,MG P/L,0.0024,,0.00050000,1.00,.00,44.10000,-82.86694
LAKE HURON,17,2007-10-02 11:36:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,12.00,.00,44.10000,-82.86694
LAKE HURON,17,2007-10-02 11:36:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,1.00,.00,44.10000,-82.86694
LAKE HURON,17,2007-10-02 11:36:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.003200,MG P/L,0.0032,,0.00050000,12.00,.00,44.10000,-82.86694
LAKE HURON,20,2007-10-02 12:57:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00050000,1.00,.00,44.21722,-83.08333
LAKE HURON,20,2007-10-02 12:57:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,44.21722,-83.08333
LAKE HURON,23,2007-07-31 22:23:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004600,MG P/L,0.0046,,0.00050000,1.00,.00,44.33389,-83.30028
LAKE HURON,23,2007-07-31 22:23:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003700,MG P/L,0.0037,,0.00050000,7.00,.00,44.33389,-83.30028
LAKE HURON,23,2007-07-31 22:23:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,44.33389,-83.30028
LAKE HURON,23,2007-07-31 22:23:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,7.00,.00,44.33389,-83.30028
LAKE HURON,23,2007-10-03 16:00:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.008500,MG P/L,0.0085,,0.00050000,1.00,.00,44.33333,-83.29639
LAKE HURON,23,2007-10-03 16:00:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004800,MG P/L,0.0048,,0.00050000,9.00,.00,44.33333,-83.29639
LAKE HURON,23,2007-10-03 16:00:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,44.33333,-83.29639
LAKE HURON,23,2007-10-03 16:00:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,9.00,.00,44.33333,-83.29639
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00050000,2.50,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004400,MG P/L,0.0044,,0.00050000,17.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00050000,33.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,44.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003400,MG P/L,0.0034,,0.00050000,52.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,1.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.004700,MG P/L,0.0047,,0.00050000,2.50,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,17.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.003500,MG P/L,0.0035,,0.00050000,33.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,44.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-07-31 04:07:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.003300,MG P/L,0.0033,,0.00050000,52.00,.00,44.19861,-82.50306
LAKE HURON,27,2007-10-02 04:50:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.007300,MG P/L,0.0073,,0.00050000,1.00,.00,44.19917,-82.50389
LAKE HURON,27,2007-10-02 04:50:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,44.19917,-82.50389
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002300,MG P/L,0.0023,,0.00050000,1.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,8.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,19.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003500,MG P/L,0.0035,,0.00050000,55.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,113.50,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003600,MG P/L,0.0036,,0.00050000,121.50,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000700,MG P/L,0.0007,,0.00050000,1.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,8.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,19.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,55.00,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002300,MG P/L,0.0023,,0.00050000,113.50,.00,44.36556,-81.83361
LAKE HURON,29,2007-08-08 16:04:00,2007,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,121.50,.00,44.36556,-81.83361
LAKE HURON,29,2007-10-10 13:39:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003600,MG P/L,0.0036,,0.00050000,1.00,.00,44.36694,-81.83278
LAKE HURON,29,2007-10-10 13:39:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00050000,30.00,.00,44.36694,-81.83278
LAKE HURON,29,2007-10-10 13:39:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00050000,37.00,.00,44.36694,-81.83278
LAKE HURON,29,2007-10-10 13:39:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00050000,47.00,.00,44.36694,-81.83278
LAKE HURON,29,2007-10-10 13:39:00,2007,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00050000,114.00,.00,44.36694,-81.83278
